Time (sec),Absolute load value (%),Absolute throttle position (%),Ambient air temperature (F),Barometric pressure (inHg),Calculated load value (%),Commanded fuel rail pressure A (inHg),Engine coolant temperature (F),Engine RPM (RPM),Fuel level input (%),Fuel rail pressure (psi),Fuel/Air commanded equivalence ratio,Intake air temperature (F),Intake manifold absolute pressure (inHg),Long term fuel % trim - Bank 1 (%),Mass air flow rate (lb/min),Vehicle speed (MPH),Acceleration (mph/s),Fuel rate (gal/hr),Instant fuel economy (MPG)
372.675,12.54902,11.37255,73.4,29.8254,13.72549,885.903,186.8,1260.75,87.05882,443.8155,0.9053315,77,6.201321,5.46875,0.240786,18.64114,0,0.1766637,105.5176
373.398,10.98039,10.98039,73.4,29.8254,13.33333,885.903,186.8,1177.75,87.05882,464.1208,1.000003,77,5.610719,5.46875,0.242109,18.01976,-0.85944675,0.1776045,101.4601
374.294,10.58823,10.98039,73.4,29.8254,13.33333,885.903,186.8,1197.75,87.05882,429.3117,1.000003,78.8,7.382525,8.59375,0.218295,17.39839,-0.693493304,0.1449749,120.0097
375.022,14.90196,14.11765,73.4,29.8254,21.56863,885.903,186.8,1158.5,87.05882,429.3117,0.9049655,78.8,12.40264,8.59375,0.387639,16.15565,-1.70706044,0.2574404,62.75493
375.801,18.82353,11.76471,73.4,29.8254,21.96078,885.903,186.8,1122.25,87.05882,474.2734,0.90524,78.8,7.087224,5.46875,0.578151,16.15565,0,0.4242872,38.07716
376.668,9.411765,10.98039,73.4,29.8254,15.29412,885.903,186.8,1073.75,87.05882,468.4719,1.000003,78.8,6.201321,5.46875,0.240786,16.15565,0,0.1766518,91.45476
377.704,10.58823,10.98039,73.4,29.8254,14.5098,885.903,186.8,997.25,78.03922,478.6245,1.000003,78.8,6.201321,5.46875,0.216972,14.91291,-1.199555985,0.1440963,103.4927
379.085,11.37255,10.98039,73.4,29.8254,15.68627,885.903,186.8,902.25,78.03922,484.4261,1.000003,78.8,7.087224,5.46875,0.203742,13.67017,-0.899884142,0.1353099,101.0285
380.142,12.54902,16.86275,73.4,29.8254,29.80392,1508.988,186.8,993,78.03922,935.4934,0.905179,78.8,26.57709,8.59375,0.632394,13.04879,-0.587871334,0.419988,31.06945
380.898,62.35294,32.54902,73.4,29.8254,84.31373,3357.572,186.8,1689.5,78.03922,1772.361,0.9014275,78.8,28.6442,8.59375,2.69892,13.04879,0,1.980187,6.589678
381.787,80.39216,40.39216,73.4,29.8254,97.25491,3629.249,186.8,1719.5,78.03922,1762.208,0.9030135,77,29.8254,7.8125,3.459645,15.53428,2.795826772,2.548892,6.094523
383.028,83.52941,45.88235,73.4,29.8254,99.60784,3431.398,186.8,1724.75,78.03922,1737.552,0.9965265,77,29.2348,7.8125,3.660741,18.64114,2.503513296,2.692312,6.923839
384.238,82.74509,56.07843,73.4,29.8254,98.43137,3992.469,186.8,1852.75,78.03922,2016.025,0.996008,77,30.1207,7.8125,2.983365,22.36936,3.081173554,1.988237,11.25085
384.951,87.84314,61.96078,73.4,29.8254,100,4429.515,186.8,2060.75,78.03922,2219.077,0.995276,77,30.7113,7.8125,4.261383,26.09759,5.228934081,2.841439,9.184637
385.866,89.01961,65.88235,73.4,29.8254,100,4429.515,186.8,2210.5,78.03922,2188.619,0.994483,75.2,29.2348,7.8125,6.105645,28.58307,2.716371585,4.074166,7.015688
387.18,47.45098,22.35294,73.4,29.8254,40.78431,1913.551,186.8,2348.75,78.03922,835.4174,0.9912195,75.2,14.17445,7.8125,5.113395,31.06856,1.891544901,3.414779,9.098263
388.994,16.07843,13.33333,73.4,29.8254,15.68627,885.903,186.8,1625.75,83.92157,429.3117,0.98881,75.2,6.201321,8.59375,1.197315,33.55404,1.37016538,0.8022122,41.82689
389.846,9.803922,13.33333,73.4,29.8254,14.11765,885.903,186.8,1102.25,83.92157,433.6628,0.995642,75.2,8.563729,8.59375,0.373086,32.3113,-1.458615023,0.2505802,128.9459
390.936,13.33333,12.54902,73.4,29.8254,18.03922,885.903,186.8,1093,83.92157,449.617,0.995337,75.2,8.85903,8.59375,0.379701,32.3113,0,0.2532732,127.5749
391.821,13.72549,11.37255,73.4,29.8254,18.03922,885.903,186.8,1079,83.92157,433.6628,0.995398,75.2,9.154331,8.59375,0.365148,31.68993,-0.702112994,0.2436405,130.0684
392.801,13.33333,12.54902,73.4,29.8254,18.03922,885.903,186.8,1271.5,83.92157,439.4644,0.995398,75.2,8.268428,8.59375,0.361179,31.06856,-0.63405102,0.2409775,128.9272
393.77,18.03922,14.90196,73.4,29.8254,22.35294,924.2921,186.8,1482.25,83.92157,474.2734,0.9959775,75.2,13.28854,8.59375,0.680022,30.44719,-0.64124871,0.4537085,67.10738
395.617,29.01961,16.47059,73.4,29.8254,34.11765,1470.599,186.8,1495.75,83.92157,722.288,0.9890235,77,28.3489,8.59375,1.713285,30.44719,0,1.142433,26.65118
396.735,81.17647,34.90196,73.4,29.8254,96.86275,3195.157,186.8,1582.75,83.92157,1579.461,0.9925005,77,29.5301,8.59375,2.89737,31.06856,0.55578712,1.945575,15.96883
397.807,82.35294,43.52941,73.4,29.8254,98.82353,3487.505,186.8,1687.75,83.92157,1708.545,0.995764,77,30.416,7.8125,3.472875,33.55404,2.318544776,2.323855,14.43896
398.692,83.13725,47.84314,73.4,29.8254,99.60784,3756.229,186.8,1775.5,83.92157,1797.018,0.995337,77,30.7113,7.8125,3.384234,35.41816,2.106350282,2.25712,15.69175
400.141,85.09804,54.5098,73.4,29.8254,98.03922,3968.845,186.8,1851.75,74.5098,1242.973,0.9946355,73.4,28.9395,8.59375,2.709504,36.6609,0.857653554,1.807883,20.27836
401.574,40.78431,25.88235,73.4,29.8254,52.54902,2377.173,186.8,1361.75,74.5098,1157.401,0.989969,73.4,27.75829,8.59375,1.109997,38.52501,1.300844382,0.7411541,51.97976
402.375,43.92157,20.39216,73.4,29.8254,47.84314,1957.846,186.8,1345.75,74.5098,919.5392,0.9896335,73.4,24.80528,8.59375,1.563786,39.14639,0.775755306,1.049075,37.31516
403.547,25.88235,12.94118,73.4,29.8254,30.98039,1172.345,186.8,1340.75,74.5098,572.899,0.989176,73.4,15.65095,8.59375,0.792477,39.14639,0,0.5318179,73.60863
405.578,27.05882,21.17647,73.4,29.8254,49.41177,2096.637,186.8,1342.5,74.5098,979.0047,0.9907315,73.4,14.76505,8.59375,0.907578,38.52501,-0.305947809,0.6093419,63.22397
406.475,16.86275,12.54902,73.4,29.8254,18.43137,885.903,186.8,1328,74.5098,449.617,0.9956115,73.4,10.04023,8.59375,0.197127,38.52501,0,0.132142,291.5426
407.397,15.68627,13.72549,73.4,29.8254,19.21569,885.903,186.8,1315.75,74.5098,429.3117,0.9954285,73.4,10.04023,8.59375,0.510678,38.52501,0,0.3406496,113.0928
408.739,15.29412,13.33333,73.4,29.8254,18.82353,885.903,186.8,1303.25,74.5098,429.3117,0.995398,73.4,7.973127,8.59375,0.461727,37.90364,-0.463017884,0.3080533,123.0425
410.204,10.98039,10.98039,73.4,29.8254,12.94118,885.903,186.8,1216,74.5098,453.9681,1.000003,75.2,5.90602,5.46875,0.201096,37.28227,-0.424143345,0.1341706,277.8722
411.134,10.58823,11.37255,73.4,29.8254,13.72549,885.903,186.8,1080,74.5098,464.1208,1.000003,75.2,5.90602,5.46875,0.232848,34.17542,-3.340698925,0.1546399,220.9999
412.574,10.98039,11.37255,73.4,29.8254,12.94118,885.903,186.8,1286.25,93.33334,468.4719,1.000003,75.2,5.610719,5.46875,0.214326,31.06856,-2.157541667,0.142339,218.2715
413.301,10.19608,11.37255,73.4,29.8254,12.54902,885.903,186.8,1189.75,93.33334,474.2734,1.000003,75.2,5.315418,5.46875,0.239463,26.71896,-5.982943604,0.1590331,168.0088
414.861,10.19608,10.98039,73.4,29.8254,13.33333,885.903,186.8,1065.75,93.33334,478.6245,1.000003,77,5.90602,5.46875,0.234171,24.23348,-1.59325641,0.1555186,155.8237
416.02,11.37255,10.98039,73.4,29.8254,14.11765,885.903,186.8,1110.25,93.33334,484.4261,1.000003,77,5.90602,5.46875,0.22491,18.64114,-4.825142364,0.1493681,124.8
416.794,10.98039,10.58823,73.4,29.8254,17.64706,885.903,186.8,806.5,93.33334,449.617,1.000003,77,8.268428,8.59375,0.19845,13.04879,-7.225258398,0.1317954,99.00797
418.29,36.47059,22.35294,73.4,29.8254,42.35294,1954.893,186.8,1451.75,93.33334,939.8445,0.9020985,77,26.87239,8.59375,1.489698,11.80605,-0.830708556,0.9893441,11.93321
419.559,41.17647,22.35294,73.4,29.8254,48.23529,2078.919,186.8,1507.5,93.33334,994.9589,0.8991095,77,25.39589,8.59375,1.497636,13.04879,0.979306541,1.102562,11.83498
420.427,33.33333,17.2549,73.4,29.8254,38.82353,1585.766,186.8,1343.5,93.33334,736.7917,0.8983775,77,18.60396,8.59375,1.042524,14.91291,2.147603687,0.7700593,19.36592
421.896,20,11.37255,73.4,29.8254,23.13725,885.903,186.8,1212.75,93.33334,429.3117,0.9047215,77,8.85903,5.46875,0.234171,15.53428,0.422988428,0.1731111,89.73589
423.108,10.19608,11.76471,73.4,29.8254,14.90196,885.903,186.8,919,93.33334,439.4644,0.9953065,77,7.973127,5.46875,0.21168,15.53428,0,0.1553873,99.97134
424.427,44.31372,9.411765,73.4,29.8254,36.07843,1119.191,185,1159.25,67.45098,548.2427,0.994056,77,20.37577,8.59375,1.832355,14.91291,-0.471091736,1.222654,12.19717
426.042,37.2549,22.7451,73.4,29.8254,60,2828.984,185,1522.75,67.45098,1401.065,0.9893285,77,27.46299,8.59375,1.592892,14.91291,0,1.064207,14.01316
427.23,50.98039,24.31373,73.4,29.8254,60.78431,2515.965,185,1343.5,67.45098,1009.463,0.991616,77,27.16769,8.59375,2.021544,16.77702,1.569116162,1.357042,12.36293
427.985,37.2549,18.03922,73.4,29.8254,41.96078,1665.498,185,1265.75,67.45098,746.9443,0.9898775,77,18.30866,8.59375,1.252881,18.01976,1.646013245,0.8391063,21.47495
429.529,12.15686,12.15686,73.4,29.8254,13.72549,885.903,185,1225,67.45098,443.8155,0.996008,75.2,9.154331,8.59375,0.07938,18.01976,0,0.05325744,338.3521
430.254,15.68627,13.33333,73.4,29.8254,20.39216,885.903,185,1184.25,67.45098,439.4644,0.995886,75.2,13.28854,8.59375,0.697221,17.39839,-0.857062069,0.4648987,37.42405
431.539,21.96078,14.5098,73.4,29.8254,28.62745,1042.412,185,1165.5,67.45098,519.2351,0.9956115,75.2,15.06035,8.59375,0.703836,16.77702,-0.48355642,0.469367,35.74393
432.682,37.2549,24.31373,73.4,29.8254,51.37255,2191.133,185,1265,67.45098,1089.233,0.9922565,75.2,29.5301,8.59375,0.645624,16.77702,0,0.4306659,38.95601
433.795,41.96078,24.31373,73.4,29.8254,49.01961,1922.41,185,1294.5,67.45098,865.8753,0.9906095,75.2,17.12746,8.59375,1.300509,17.39839,0.558283917,0.8704425,19.98799
435.236,22.35294,12.94118,73.4,29.8254,25.09804,885.903,185,1301.25,67.45098,424.9606,0.9923785,75.2,11.81204,8.59375,0.547722,18.64114,0.862421929,0.3672048,50.76495
436.528,18.82353,14.11765,73.4,29.8254,23.13725,888.856,185,1303.25,74.5098,429.3117,0.9962215,75.2,12.40264,8.59375,0.612549,18.64114,0,0.4099342,45.47348
437.248,20.39216,14.5098,73.4,29.8254,25.09804,971.5403,185,1316.5,74.5098,478.6245,0.992409,75.2,13.58385,8.59375,0.673407,18.64114,0,0.4489236,41.52407
438.442,21.17647,14.90196,73.4,29.8254,25.88235,998.1174,185,1329.25,74.5098,484.4261,0.9922565,77,13.87915,8.59375,0.694575,18.64114,0,0.4648139,40.10451
439.386,21.56863,14.90196,73.4,29.8254,26.66667,1027.647,185,1347.25,74.5098,519.2351,0.991921,77,13.58385,8.59375,0.689283,18.64114,0,0.4613434,40.40621
440.201,21.17647,14.90196,73.4,29.8254,25.88235,1004.023,185,1361.25,74.5098,488.7772,0.9921955,77,13.58385,8.59375,0.670761,19.26251,0.762417178,0.4490983,42.89152
441.989,21.96078,14.90196,73.4,29.8254,25.88235,1039.459,185,1374.5,74.5098,498.9298,0.991982,77,13.58385,8.59375,0.680022,19.26251,0,0.4551729,42.3191
443.437,21.56863,14.5098,73.4,29.8254,25.88235,1018.788,185,1402.75,74.5098,498.9298,0.9918295,77,13.87915,8.59375,0.670761,19.88388,0.429122928,0.4490707,44.27784
444.18,21.96078,14.90196,73.4,29.8254,25.88235,1042.412,185,1414.25,74.5098,503.2809,0.991799,77,13.28854,8.59375,0.680022,19.88388,0,0.4553409,43.66812
444.958,21.96078,14.5098,73.4,29.8254,26.66667,1107.379,185,1429,74.5098,552.5938,0.9918295,77,16.24155,8.59375,0.658854,19.88388,0,0.4411804,45.06973
445.691,26.27451,16.07843,73.4,29.8254,30.98039,1299.324,185,1465.25,74.5098,638.166,0.9897555,77,18.01336,8.59375,0.871857,20.50525,0.847708049,0.583793,35.12418
446.766,27.45098,15.68627,73.4,29.8254,32.94118,1379.056,185,1501.25,78.03922,701.9827,0.9893895,77,18.30866,8.59375,0.891702,20.50525,0,0.5983323,34.27067
448.021,27.45098,15.68627,73.4,29.8254,31.76471,1308.183,185,1542.25,78.03922,638.166,0.9894505,77,17.12746,8.59375,0.904932,21.12662,0.495115538,0.6074343,34.78009
448.868,26.27451,15.68627,73.4,29.8254,30.98039,1331.807,185,1582.5,78.03922,652.6698,0.9895725,77,16.83216,8.59375,0.924777,21.74799,0.733612751,0.620717,35.03689
449.768,28.23529,20,73.4,29.8254,41.56863,1774.759,185,1187,78.03922,979.0047,0.989359,77,27.16769,8.59375,1.121904,22.36936,0.690411111,0.7529372,29.70947
450.683,38.82353,19.60784,73.4,29.8254,49.80392,1960.799,185,1154,78.03922,970.3025,0.9886575,77,26.57709,8.59375,1.04517,22.99073,0.679092896,0.7015905,32.76945
451.434,37.64706,18.43137,73.4,29.8254,48.62745,1922.41,185,1185.25,78.03922,970.3025,0.991067,77,25.98649,8.59375,0.960498,23.6121,0.827390146,0.6452103,36.59599
452.255,36.47059,18.82353,73.4,29.8254,46.66667,1863.349,185,1215.25,78.03922,935.4934,0.990884,77,27.16769,8.59375,1.01871,24.23348,0.756857491,0.6826502,35.49911
454.481,35.29412,19.60784,73.4,29.8254,44.31372,1839.725,185,1260.5,78.03922,894.8828,0.991067,77,27.46299,8.59375,0.968436,24.85485,0.279141959,0.6490808,38.29238
456.136,36.07843,17.64706,73.4,29.8254,34.5098,1296.371,185,1303.5,78.03922,642.5172,0.990762,77,18.89926,8.59375,1.059723,26.09759,0.750900302,0.7101336,36.75026
456.939,27.84314,15.29412,73.4,29.8254,34.11765,1325.901,185,1321.75,78.03922,667.1736,0.9923785,77,20.37577,8.59375,0.787185,26.71896,0.77381071,0.5276648,50.63624
457.977,28.62745,15.68627,73.4,29.8254,34.5098,1426.304,185,1340.25,78.03922,716.4865,0.9918905,77,19.48987,8.59375,0.955206,26.71896,0,0.6392494,41.79739
458.754,22.7451,12.54902,73.4,29.8254,24.31373,885.903,185,1316.25,78.03922,453.9681,0.9935985,77,7.677826,8.59375,0.15876,27.34033,0.79970399,0.1062987,257.2029
460.144,9.803922,12.15686,73.4,29.8254,16.07843,885.903,185,1308.75,78.03922,439.4644,0.995337,77,15.06035,8.59375,0.182574,26.71896,-0.447028777,0.1220334,218.948
461.02,26.66667,15.29412,73.4,29.8254,33.33333,1423.351,185,1322.75,78.03922,741.1428,0.9928055,77,25.39589,8.59375,0.792477,26.71896,0,0.5287704,50.53036
462.131,39.21569,26.27451,73.4,29.8254,51.37255,2276.771,185,1352.25,78.03922,1167.554,0.9906705,77,28.6442,8.59375,1.303155,26.71896,0,0.8717312,30.65046
463.019,72.15686,28.23529,73.4,29.8254,85.88235,2802.406,185,1414,78.03922,1341.599,0.9936595,77,27.46299,8.59375,2.270268,27.9617,1.399481982,1.521944,18.37236
464.248,50.19608,20.78431,73.4,29.8254,45.4902,1910.597,185,1454.5,78.03922,816.5624,0.9925005,75.2,18.60396,8.59375,1.956717,29.20445,1.011187958,1.307799,22.33098
465.159,28.62745,16.07843,73.4,29.8254,32.94118,1355.432,185,1477.75,78.03922,657.0209,0.992043,75.2,16.24155,8.59375,0.957852,29.82582,0.682074643,0.6409414,46.53439
466.442,15.29412,16.47059,73.4,29.8254,24.70588,1113.285,185,1465.25,78.03922,543.8915,0.995764,75.2,16.83216,8.59375,0.101871,30.44719,0.48431021,0.06819786,446.4537
467.35,27.05882,15.68627,73.4,29.8254,31.76471,1299.324,185,1474.25,78.03922,642.5172,0.9922565,75.2,18.01336,8.59375,0.973728,29.82582,-0.684328194,0.6494293,45.92619
468.744,27.05882,16.07843,73.4,29.8254,31.76471,1325.901,186.8,1492.75,78.03922,642.5172,0.9924395,75.2,18.01336,8.59375,0.91287,30.44719,0.445746055,0.6109922,49.83237
469.497,27.45098,16.07843,73.4,29.8254,32.15686,1296.371,186.8,1497.5,78.03922,628.0134,0.9928665,75.2,17.12746,8.59375,0.915516,30.44719,0,0.6126502,49.69751
470.287,27.05882,16.07843,73.4,29.8254,31.37255,1308.183,186.8,1504.25,78.03922,638.166,0.9929885,75.2,17.71806,8.59375,0.948591,30.44719,0,0.6345105,47.98532
471.898,27.05882,15.68627,73.4,29.8254,30.98039,1104.426,186.8,1514.25,78.03922,503.2809,0.992958,75.2,9.154331,8.59375,0.885087,31.06856,0.385704531,0.5919601,52.48421
472.827,16.07843,14.11765,73.4,29.8254,20.39216,885.903,186.8,1495.75,78.03922,429.3117,0.996069,77,10.33554,8.59375,0.597996,31.06856,0,0.3999614,77.67889
473.774,18.43137,14.11765,73.4,29.8254,21.56863,885.903,186.8,1483.75,78.03922,429.3117,0.996496,77,11.22144,8.59375,0.605934,30.44719,-0.656145723,0.4040048,75.36343
474.554,18.82353,14.11765,73.4,29.8254,21.96078,885.903,186.8,1469,78.03922,433.6628,0.9966485,77,7.677826,5.46875,0.55566,30.44719,0,0.370326,82.21725
475.301,9.803922,10.98039,73.4,29.8254,13.72549,885.903,186.8,1405.25,78.03922,449.617,1.000003,77,5.315418,5.46875,0.123039,29.82582,-0.831820616,0.08198822,363.7817
476.209,10.19608,11.37255,73.4,29.8254,12.15686,885.903,186.8,1350.5,78.03922,459.7696,1.000003,77,5.315418,5.46875,0.231525,29.20445,-0.684328194,0.1537613,189.9337
476.923,10.19608,11.37255,73.4,29.8254,12.54902,885.903,186.8,1324.75,78.03922,464.1208,1.000003,77,5.315418,5.46875,0.276507,28.58307,-0.870280112,0.1836349,155.6516
477.753,10.19608,11.37255,73.4,29.8254,12.54902,885.903,186.8,1283.25,81.17647,468.4719,1.000003,77,5.315418,5.46875,0.255339,27.9617,-0.748638554,0.1695767,164.8911
478.793,10.19608,11.37255,73.4,29.8254,12.94118,885.903,186.8,1225.5,81.17647,474.2734,1.000003,77,5.315418,5.46875,0.250047,26.09759,-1.792413462,0.1660622,157.1555
479.712,10.19608,11.37255,73.4,29.8254,13.33333,885.903,186.8,1141,81.17647,478.6245,1.000003,78.8,5.610719,5.46875,0.219618,24.85485,-1.352274211,0.1458536,170.4096
480.437,10.19608,10.98039,73.4,29.8254,13.72549,885.903,186.8,1064.75,81.17647,478.6245,1.000003,78.8,5.90602,5.46875,0.227556,22.99073,-2.5712,0.1511254,152.1302
481.234,10.58823,10.98039,73.4,29.8254,14.11765,885.903,186.8,1034.25,81.17647,484.4261,1.000003,78.8,6.201321,5.46875,0.216972,21.74799,-1.559272271,0.1440963,150.9268
481.943,13.72549,10.98039,73.4,29.8254,16.07843,885.903,186.8,1397.25,81.17647,453.9681,0.905057,78.8,12.99324,5.46875,0.250047,19.88388,-2.629210155,0.1660622,119.7375
483.065,25.09804,16.07843,73.4,29.8254,29.80392,1201.875,186.8,1475.5,81.17647,587.4028,0.902617,78.8,15.94625,8.59375,1.059723,19.26251,-0.553805704,0.7776194,24.77112
484.543,26.27451,20,73.4,29.8254,36.07843,1668.451,186.8,1533.75,81.17647,884.7302,0.9028,78.8,28.9395,8.59375,0.95256,19.26251,0,0.7008733,27.48358
485.28,25.09804,9.411765,73.4,29.8254,20.39216,885.903,186.8,1284,81.17647,1003.661,0.903044,78.8,6.791923,5.46875,0.115101,20.50525,1.686214383,0.08467169,242.1736
486.615,10.19608,10.58823,73.4,29.8254,14.90196,885.903,186.8,892.75,81.17647,825.2647,1.000003,78.8,8.563729,5.46875,0.226233,17.39839,-2.327235955,0.1663787,104.571
487.699,12.94118,16.07843,73.4,29.8254,29.80392,885.903,185,696,93.33334,533.7389,0.905301,77,14.76505,5.46875,0.247401,9.941939,-6.878644834,0.1643049,60.50907
488.923,27.45098,13.33333,73.4,29.8254,46.66667,1382.009,185,662.25,93.33334,726.639,0.905118,77,14.76505,5.46875,0.83349,3.728227,-5.076562092,0.611446,6.097394
489.898,24.70588,12.94118,73.4,29.8254,41.56863,1178.251,185,659.25,93.33334,562.7464,0.905179,77,12.99324,5.46875,0.402192,0,-3.823822564,0.2951066,0
491.27,18.82353,11.76471,73.4,29.8254,30.58824,885.903,185,628.5,93.33334,449.617,0.905179,77,11.51674,5.46875,0.351918,0,0,0.2582009,0
492.706,18.03922,11.76471,73.4,29.8254,30.58824,885.903,185,608.5,93.33334,449.617,0.905179,78.8,11.81204,5.46875,0.281799,0,0,0.2067548,0
493.526,18.03922,11.76471,73.4,29.8254,30.98039,885.903,185,604.25,93.33334,449.617,0.905179,78.8,12.10734,5.46875,0.256662,0,0,0.1883119,0
495.011,18.03922,11.37255,73.4,29.8254,31.37255,885.903,185,572,93.33334,443.8155,0.905179,78.8,12.40264,5.46875,0.246078,0,0,0.1805465,0
496.439,18.43137,11.37255,73.4,29.8254,33.72549,894.762,185,561,93.33334,433.6628,0.905179,78.8,11.81204,5.46875,0.273861,0,0,0.2009307,0
497.558,18.03922,11.37255,73.4,29.8254,31.76471,885.903,185,555.75,93.33334,449.617,0.9952455,78.8,11.81204,5.46875,0.236817,0,0,0.1737517,0
498.831,18.03922,11.37255,73.4,29.8254,31.76471,885.903,185,554.5,93.33334,449.617,0.9952455,78.8,12.10734,5.46875,0.267246,0,0,0.178333,0
500.029,18.03922,11.37255,73.4,29.8254,31.76471,885.903,185,556.75,74.5098,449.617,0.9952455,78.8,12.40264,5.46875,0.263277,0,0,0.1756845,0
501.163,18.43137,11.37255,73.4,29.8254,32.15686,885.903,185,551.5,74.5098,449.617,0.9952455,78.8,12.10734,5.46875,0.267246,0,0,0.178333,0
502.531,18.43137,11.37255,73.4,29.8254,32.54902,885.903,185,553.75,74.5098,429.3117,0.9952455,78.8,12.10734,5.46875,0.226233,0,0,0.150965,0
504.399,18.43137,11.37255,73.4,29.8254,32.94118,885.903,185,550.25,74.5098,449.617,0.9952455,78.8,12.40264,5.46875,0.218295,0,0,0.145668,0
506.055,18.82353,11.37255,73.4,29.8254,32.54902,888.856,185,559.5,74.5098,433.6628,0.9952455,78.8,12.40264,5.46875,0.244755,0,0,0.1633248,0
507.489,18.82353,11.37255,73.4,29.8254,32.94118,891.809,185,545.75,74.5098,433.6628,0.9952455,78.8,12.40264,5.46875,0.255339,0,0,0.1703874,0
508.686,18.82353,11.37255,73.4,29.8254,32.94118,995.1644,185,583.5,74.5098,484.4261,0.9952455,80.6,22.14758,8.59375,0.250047,0,0,0.1668561,0
509.449,42.7451,23.92157,73.4,29.8254,52.94118,2259.053,185,1440,74.5098,1173.355,0.991555,80.6,28.05359,8.59375,1.423548,0,0,0.9499321,0
510.294,47.45098,23.92157,73.4,29.8254,56.47059,2530.729,185,1644,74.5098,1267.63,0.9928665,80.6,27.16769,8.59375,1.514835,3.106856,3.676752663,1.01461,3.062118
511.586,52.94118,26.66667,73.4,29.8254,63.13726,2911.668,185,1966.75,74.5098,1440.225,0.993507,80.6,25.98649,8.59375,2.178981,6.835083,2.885624613,1.457516,4.689543
512.548,52.15686,26.66667,73.4,29.8254,60,3416.633,186.8,2090,63.92157,1911.597,0.994544,75.2,28.9395,7.8125,2.812698,11.80605,5.167325364,1.880195,6.279165
513.383,80.39216,40.39216,73.4,29.8254,98.43137,3584.954,186.8,1737.5,63.92157,1807.17,0.994666,75.2,29.8254,7.8125,3.41334,14.91291,3.720790419,2.279325,6.542687
514.615,82.74509,45.88235,73.4,29.8254,98.43137,4163.744,186.8,1929,63.92157,2129.154,0.9932325,75.2,29.5301,7.8125,3.595914,17.39839,2.017435065,2.400948,7.246469
515.335,60,29.41176,73.4,29.8254,60.39216,2755.158,186.8,2231.5,63.92157,1257.477,0.9909755,75.2,26.57709,7.8125,3.361743,21.12662,5.178097222,2.247834,9.398656
516.262,41.96078,27.84314,73.4,29.8254,52.94118,2557.307,186.8,1821.5,63.92157,1302.439,0.992897,73.4,27.46299,8.59375,2.431674,22.36936,1.340604099,1.629645,13.72652
517.282,50.19608,25.09804,73.4,29.8254,60.39216,2607.508,186.8,1655,63.92157,1237.172,0.99125,73.4,26.28179,8.59375,1.977885,22.99073,0.609186275,1.322962,17.37822
518.331,45.09804,24.31373,73.4,29.8254,54.90196,2412.609,186.8,1677.25,63.92157,1227.019,0.9913415,73.4,28.05359,8.59375,1.86543,22.99073,0,1.249817,18.39528
519.175,80,39.60784,73.4,29.8254,96.86275,3830.054,186.8,1801.5,63.92157,1886.941,0.992897,73.4,28.9395,8.59375,3.449061,24.23348,1.472452607,2.310619,10.48787
520.48,85.09804,46.66667,73.4,29.8254,97.64706,4326.16,186.8,2015.5,63.92157,2208.925,0.9922565,73.4,29.8254,7.8125,4.183326,26.09759,1.428436782,2.798132,9.326791
521.846,87.05882,42.7451,73.4,29.8254,96.07843,4429.515,186.8,2171,63.92157,1227.019,0.991494,73.4,25.98649,7.8125,4.267998,29.20445,2.274421669,2.85661,10.22346
522.679,32.15686,18.43137,73.4,29.8254,32.94118,1579.86,186.8,1901.75,78.03922,587.4028,0.993629,73.4,12.69794,8.59375,1.408995,31.06856,2.237827131,0.9437784,32.91934
523.75,16.47059,12.94118,73.4,29.8254,17.64706,888.856,186.8,1515.5,78.03922,449.617,0.9954285,73.4,6.496622,8.59375,0.509355,31.06856,0,0.340445,91.25867
524.671,10.98039,12.94118,71.6,29.8254,12.94118,885.903,186.8,1480.25,78.03922,433.6628,0.995276,73.4,6.201321,5.46875,0.391608,31.06856,0,0.2612716,118.9129
525.425,11.76471,11.37255,71.6,29.8254,12.94118,885.903,186.8,1426.25,78.03922,449.617,1.000003,73.4,5.315418,5.46875,0.334719,30.44719,-0.824098143,0.2233508,136.32
526.181,10.58823,11.37255,71.6,29.8254,12.15686,885.903,186.8,1402.25,78.03922,459.7696,1.000003,73.4,5.315418,5.46875,0.273861,29.82582,-0.821917989,0.1818777,163.9884
527.223,10.19608,11.37255,71.6,29.8254,12.54902,885.903,186.8,1373.5,78.03922,478.6245,1.000003,73.4,5.315418,5.46875,0.257985,29.20445,-0.596324376,0.171334,170.4533
528.168,10.19608,11.37255,71.6,29.8254,12.54902,885.903,186.8,1308,78.03922,484.4261,1.000003,75.2,5.315418,5.46875,0.261954,28.58307,-0.657544974,0.1739699,164.2989
528.873,10.19608,11.37255,71.6,29.8254,12.54902,885.903,186.8,1249.5,78.03922,493.1283,1.000003,75.2,5.315418,5.46875,0.234171,27.34033,-1.762751773,0.1555186,175.8011
529.696,10.19608,11.37255,71.6,29.8254,12.94118,885.903,186.8,1185,78.03922,503.2809,1.000003,75.2,5.610719,5.46875,0.23814,26.09759,-1.510012151,0.1581545,165.0133
530.44,10.19608,10.98039,71.6,29.8254,13.33333,885.903,186.8,1134,78.03922,503.2809,1.000003,75.2,5.610719,5.46875,0.219618,24.23348,-2.505524194,0.1458536,166.1493
531.586,13.33333,14.5098,71.6,29.8254,21.96078,947.9162,186.8,1187.5,92.94118,845.57,1.000003,77,28.6442,8.59375,0.234171,23.6121,-0.542216405,0.1555186,151.8282
