Time (sec),Absolute load value (%),Absolute throttle position (%),Ambient air temperature (F),Barometric pressure (inHg),Calculated load value (%),Commanded fuel rail pressure A (inHg),Engine coolant temperature (F),Engine RPM (RPM),Fuel level input (%),Fuel rail pressure (psi),Fuel/Air commanded equivalence ratio,Intake air temperature (F),Intake manifold absolute pressure (inHg),Long term fuel % trim - Bank 1 (%),Mass air flow rate (lb/min),Vehicle speed (MPH),Acceleration (mph/s),Fuel rate (gal/hr),Instant fuel economy (MPG)
154.562,22.35294,12.54902,87.8,29.8254,41.96078,1074.896,199.4,571.5,67.45098,538.09,0.9952455,107.6,14.17445,3.90625,0.305613,0,0,0.2039352,0
156.144,21.96078,11.76471,87.8,29.8254,41.96078,1051.272,199.4,555,67.45098,527.9374,0.9952455,107.6,14.17445,3.90625,0.289737,0,0,0.1933412,0
157.541,21.96078,11.76471,87.8,29.8254,40.78431,1042.412,199.4,557.5,67.45098,503.2809,0.9952455,107.6,14.17445,3.90625,0.263277,0,0,0.1756845,0
158.313,22.35294,11.76471,87.8,29.8254,42.35294,1057.178,199.4,547.25,67.45098,527.9374,0.9952455,107.6,14.46975,3.90625,0.297675,0,0,0.1986382,0
159.582,22.35294,11.76471,87.8,29.8254,42.35294,1054.225,199.4,559,67.45098,533.7389,0.9952455,107.6,14.46975,3.90625,0.27783,0,0,0.1853957,0
160.44,22.35294,11.76471,87.8,29.8254,42.35294,1048.319,199.4,566,67.45098,509.0825,0.9952455,107.6,14.17445,3.90625,0.263277,0,0,0.1756845,0
161.294,21.96078,11.76471,87.8,29.8254,41.96078,1045.366,199.4,560.75,67.45098,503.2809,0.9952455,107.6,14.46975,3.90625,0.261954,0,0,0.1748016,0
162.992,21.96078,11.76471,87.8,29.8254,41.96078,1045.366,199.4,557.5,67.45098,527.9374,0.9952455,107.6,14.17445,3.90625,0.280476,0,0,0.1871613,0
163.901,21.96078,11.76471,87.8,29.8254,40.78431,1039.459,199.4,561,67.45098,503.2809,0.9952455,107.6,14.17445,3.90625,0.273861,0,0,0.1827472,0
165.623,21.56863,11.76471,87.8,29.8254,41.56863,1036.506,199.4,564,67.45098,503.2809,0.9952455,107.6,14.17445,3.90625,0.257985,0,0,0.1721531,0
167.133,21.96078,11.76471,87.8,29.8254,42.35294,1054.225,199.4,559.25,67.45098,533.7389,0.9952455,107.6,14.46975,3.90625,0.280476,0,0,0.1871613,0
167.885,21.96078,11.76471,87.8,29.8254,41.96078,1060.131,199.4,554.5,67.45098,509.0825,0.9952455,107.6,14.17445,3.90625,0.2646,0,0,0.1765673,0
169.448,21.96078,11.76471,87.8,29.8254,41.96078,1045.366,199.4,561,67.45098,503.2809,0.9952455,107.6,14.46975,3.90625,0.259308,0,0,0.173036,0
170.639,21.96078,11.76471,87.8,29.8254,41.56863,1051.272,199.4,551.25,67.45098,509.0825,0.9952455,107.6,13.87915,3.90625,0.281799,0,0,0.1880442,0
172.103,21.96078,11.76471,87.8,29.8254,41.96078,1045.366,199.4,557.5,67.45098,503.2809,0.9952455,107.6,14.46975,3.90625,0.281799,0,0,0.1880442,0
173.064,23.13725,12.15686,87.8,29.8254,43.92157,1104.426,199.4,564.75,67.45098,538.09,0.9952455,107.6,14.76505,3.90625,0.34398,0,0,0.2295375,0
174.353,23.13725,12.15686,87.8,29.8254,44.70588,1098.52,203,558,67.84314,558.3953,0.9952455,107.6,14.76505,3.90625,0.301644,0,0,0.2012867,0
175.522,23.13725,11.76471,87.8,29.8254,44.31372,1092.614,203,556.25,67.84314,548.2427,0.9952455,107.6,14.76505,3.90625,0.287091,0,0,0.1915755,0
176.539,23.13725,11.76471,87.8,29.8254,43.52941,1092.614,203,550.75,67.84314,527.9374,0.9952455,107.6,14.76505,3.90625,0.280476,0,0,0.1871613,0
177.421,22.7451,11.76471,87.8,29.8254,43.13726,1083.755,203,555,67.84314,543.8915,0.9952455,107.6,14.46975,3.90625,0.295029,0,0,0.1968725,0
178.779,22.7451,11.76471,87.8,29.8254,43.13726,1080.802,203,562.25,67.84314,523.5862,0.9952455,107.6,14.76505,3.90625,0.289737,0,0,0.1933412,0
179.671,22.7451,11.76471,87.8,29.8254,43.13726,1077.849,203,558.75,67.84314,523.5862,0.9952455,107.6,14.46975,3.90625,0.287091,0,0,0.1915755,0
180.721,22.7451,11.76471,87.8,29.8254,43.52941,1071.943,203,557,67.84314,533.7389,0.9952455,107.6,14.46975,3.90625,0.269892,0,0,0.1800987,0
181.72,22.7451,11.76471,87.8,29.8254,43.13726,1068.99,203,547.5,67.84314,519.2351,0.9952455,107.6,14.76505,3.90625,0.292383,0,0,0.1951069,0
182.854,22.7451,11.76471,87.8,29.8254,43.13726,1068.99,203,554,67.84314,519.2351,0.9952455,107.6,14.46975,3.90625,0.275184,0,0,0.18363,0
184.579,22.7451,11.76471,87.8,29.8254,43.52941,1080.802,203,557,67.84314,519.2351,0.9952455,107.6,14.76505,3.90625,0.272538,0,0,0.1818643,0
185.537,22.7451,11.76471,87.8,29.8254,43.52941,1068.99,203,553.25,67.84314,533.7389,0.9952455,107.6,14.76505,3.90625,0.281799,0,0,0.1880442,0
186.645,22.7451,11.76471,87.8,29.8254,42.7451,1068.99,203,554.25,67.84314,538.09,0.9952455,107.6,14.76505,3.90625,0.287091,0,0,0.1915755,0
187.782,22.35294,11.76471,87.8,29.8254,43.13726,1063.084,203,545.75,67.84314,538.09,0.9952455,109.4,14.46975,3.90625,0.292383,0,0,0.1951069,0
188.554,22.35294,11.76471,87.8,29.8254,43.13726,1066.037,203,546.25,67.84314,519.2351,0.9952455,109.4,14.76505,3.90625,0.29106,0,0,0.194224,0
189.386,22.35294,11.76471,87.8,29.8254,42.7451,1063.084,203,556.75,67.84314,538.09,0.9952455,109.4,14.17445,3.90625,0.292383,0,0,0.1951069,0
190.678,22.35294,11.76471,87.8,29.8254,43.13726,1060.131,203,558,67.84314,513.4336,0.9952455,109.4,14.46975,3.90625,0.280476,0,0,0.1871613,0
191.815,22.35294,11.76471,87.8,29.8254,43.13726,1068.99,203,561.5,67.84314,538.09,0.9952455,109.4,14.46975,3.90625,0.292383,0,0,0.1951069,0
192.645,22.35294,11.76471,87.8,29.8254,43.13726,1074.896,203,550,67.84314,538.09,0.9952455,109.4,14.76505,3.90625,0.297675,0,0,0.1986382,0
193.644,22.7451,11.76471,87.8,29.8254,42.7451,1074.896,203,555.25,67.84314,519.2351,0.9952455,109.4,14.46975,3.90625,0.297675,0,0,0.1986382,0
194.844,22.35294,11.76471,87.8,29.8254,43.13726,1066.037,203,577.25,67.84314,519.2351,0.9952455,109.4,15.06035,3.90625,0.267246,0,0,0.178333,0
196.14,32.54902,11.37255,87.8,29.8254,43.92157,1352.479,204.8,837.75,63.92157,791.9061,0.9927445,109.4,23.91938,7.8125,1.161594,0,0,0.7751305,0
196.886,34.90196,27.45098,87.8,29.8254,44.31372,1680.263,204.8,1220.25,63.92157,820.9136,0.987712,109.4,29.5301,7.8125,2.038743,1.864114,2.498812332,1.363878,1.366774
197.736,36.07843,23.92157,87.8,29.8254,47.45098,1854.49,204.8,1404,63.92157,910.837,0.9813375,109.4,27.16769,7.8125,1.317708,3.728227,2.193074118,0.8860118,4.207875
198.759,44.70588,24.70588,87.8,29.8254,56.07843,2388.985,204.8,1752.25,63.92157,1251.676,0.9806055,109.4,28.05359,7.8125,1.330938,5.592341,1.822203324,0.9007206,6.208741
199.823,56.47059,27.05882,87.8,29.8254,67.45098,3322.136,204.8,2171.5,63.92157,1768.01,0.9796295,107.6,25.69119,12.5,2.636739,9.320568,3.503972744,1.785762,5.219379
201.012,59.21569,29.80392,87.8,29.8254,66.66666,3933.409,204.8,1968.25,63.92157,2089.994,0.9922565,107.6,28.9395,12.5,3.873744,13.67017,3.65820185,2.626151,5.2054
202.085,81.17647,42.7451,87.8,29.8254,97.25491,4429.515,204.8,2102.75,63.92157,2159.612,0.991494,107.6,28.9395,12.5,3.716307,18.01976,4.053671948,2.487358,7.24454
203.368,70.58823,29.80392,87.8,29.8254,65.09804,3404.821,204.8,2463.75,63.92157,1663.583,0.9867665,107.6,28.3489,12.5,4.412205,22.36936,3.390179267,2.9554,7.56898
204.718,80,40,87.8,29.8254,96.86275,4346.831,204.8,2045.25,63.92157,2198.772,0.991616,105.8,28.6442,12.5,4.45851,25.47622,2.301377778,3.000724,8.490025
205.711,71.37255,27.84314,87.8,29.8254,64.31373,2769.923,204.8,2178.5,63.92157,1216.867,0.9904265,105.8,25.98649,12.5,3.752028,29.20445,3.754511581,2.512888,11.62186
207.184,53.72549,29.80392,87.8,29.8254,81.96078,3333.948,204.8,1596,67.45098,1628.774,0.98698,105.8,28.05359,12.5,3.008502,31.06856,1.265519348,2.017338,15.40077
207.906,75.29412,32.15686,87.8,29.8254,92.54902,3387.103,204.8,1656.25,67.45098,1708.545,0.990701,105.8,29.5301,12.5,2.917215,32.93267,2.581869806,1.962957,16.77707
209.056,76.86275,35.68628,87.8,29.8254,94.5098,3552.471,204.8,1706.5,67.45098,1743.354,0.9896945,104,26.57709,12.5,3.415986,34.17542,1.080652174,2.28994,14.92415
210.179,41.17647,18.82353,87.8,29.8254,39.21569,1703.887,204.8,1736.5,67.45098,841.2189,0.987651,104,23.91938,12.5,1.844262,35.41816,1.106625111,1.237577,28.61896
211.771,36.86274,21.96078,87.8,29.8254,49.80392,1978.517,204.8,1242.75,67.45098,949.9972,0.9854855,104,27.16769,7.8125,1.91835,35.41816,0,1.289956,27.45687
213,38.43137,20.78431,87.8,29.8254,49.80392,1963.752,204.8,1251.25,67.45098,999.31,0.9884745,104,28.3489,7.8125,1.057077,36.03953,0.50558991,0.7123724,50.59086
214.812,39.60784,22.7451,87.8,29.8254,49.80392,1969.658,204.8,1265.5,67.45098,994.9589,0.9885965,102.2,28.6442,7.8125,1.149687,36.03953,0,0.7724401,46.65673
216.175,39.21569,22.7451,87.8,29.8254,50.58823,2005.094,204.8,1279.75,67.45098,974.6536,0.9884745,102.2,28.05359,7.8125,1.145718,36.6609,0.455884079,0.7696785,47.63145
217.133,38.43137,21.96078,87.8,29.8254,47.05882,1786.571,204.8,1281.25,67.45098,851.3715,0.9884745,102.2,22.44288,7.8125,1.168209,36.6609,0,0.7848845,46.70866
218.033,22.35294,12.15686,87.8,29.8254,25.4902,885.903,204.8,1261.25,67.45098,439.4644,0.990274,102.2,8.85903,7.8125,0.107163,36.6609,0,0.07199959,509.182
219.574,10.98039,12.15686,87.8,29.8254,16.47059,885.903,195.8,1218.75,74.5098,449.617,0.995337,104,5.90602,3.90625,0.300321,36.6609,0,0.20141,182.0213
220.54,10.58823,11.37255,87.8,29.8254,13.72549,885.903,195.8,1170,74.5098,459.7696,1.000003,104,5.90602,3.90625,0.207711,35.41816,-1.286480331,0.1385926,255.5559
221.654,10.58823,11.37255,87.8,29.8254,14.11765,885.903,195.8,1099.25,74.5098,464.1208,1.000003,104,5.90602,3.90625,0.232848,33.55404,-1.673357271,0.1546399,216.9818
222.509,10.98039,11.76471,87.8,29.8254,13.72549,885.903,195.8,1261.75,74.5098,468.4719,1.000003,104,5.315418,3.90625,0.187866,29.82582,-4.360491228,0.1247663,239.0535
223.746,10.19608,11.37255,87.8,29.8254,13.33333,885.903,195.8,1181.25,74.5098,474.2734,1.000003,105.8,5.610719,3.90625,0.232848,26.71896,-2.511608731,0.1546399,172.7818
224.733,10.19608,11.37255,87.8,29.8254,14.5098,885.903,195.8,1073,74.5098,474.2734,1.000003,105.8,5.90602,3.90625,0.21168,22.36936,-4.406889564,0.1405818,159.1199
225.862,10.98039,11.37255,87.8,29.8254,14.11765,885.903,195.8,1181.75,74.5098,484.4261,1.000003,105.8,5.610719,3.90625,0.207711,18.64114,-3.302232064,0.1379459,135.1337
227.108,10.19608,10.98039,87.8,29.8254,14.11765,885.903,195.8,1049.25,74.5098,484.4261,1.000003,105.8,6.201321,3.90625,0.205065,15.53428,-2.493467095,0.1361886,114.0645
228.252,10.58823,10.98039,87.8,29.8254,15.29412,885.903,195.8,980.75,74.5098,484.4261,1.000003,107.6,6.201321,3.90625,0.21168,14.91291,-0.543155594,0.1405818,106.08
229.037,11.37255,10.98039,87.8,29.8254,16.47059,885.903,195.8,904,74.5098,488.7772,1.000003,107.6,6.201321,3.90625,0.199773,13.67017,-1.58310828,0.132674,103.0357
230.604,11.76471,10.58823,87.8,29.8254,18.43137,885.903,195.8,843.75,78.03922,424.9606,1.000003,107.6,7.973127,3.90625,0.191835,13.04879,-0.396541161,0.1274022,102.422
231.722,14.90196,12.54902,87.8,29.8254,25.4902,885.903,195.8,672,78.03922,429.3117,0.9054535,107.6,10.33554,3.90625,0.272538,11.80605,-1.11157424,0.180999,65.22717
232.801,15.29412,11.76471,87.8,29.8254,26.66667,885.903,195.8,656,78.03922,429.3117,0.9054535,107.6,11.22144,3.90625,0.2646,11.18468,-0.575875811,0.1940771,57.63008
233.939,18.43137,12.94118,87.8,29.8254,34.90196,989.2584,195.8,664.75,78.03922,478.6245,0.9055145,107.6,11.51674,3.90625,0.295029,8.699197,-2.184079965,0.216396,40.20036
234.79,18.03922,13.72549,87.8,29.8254,38.03922,1101.473,195.8,642,78.03922,509.0825,0.905545,107.6,14.76505,3.90625,0.394254,6.213712,-2.920663925,0.2891555,21.48918
235.923,25.4902,12.54902,87.8,29.8254,43.52941,1169.392,195.8,594.25,78.03922,607.7081,0.905545,107.6,14.76505,3.90625,0.433944,3.728227,-2.193720212,0.3182543,11.71462
237.439,25.09804,12.54902,87.8,29.8254,43.13726,1148.721,195.8,580.5,78.03922,558.3953,0.905179,107.6,14.46975,3.90625,0.394254,1.242742,-1.639501979,0.2891457,4.29798
238.43,23.13725,12.54902,87.8,29.8254,42.35294,1110.332,195.8,575,78.03922,533.7389,0.905179,107.6,14.17445,3.90625,0.321489,0,-1.254028254,0.2358752,0
239.664,22.7451,12.15686,87.8,29.8254,41.96078,1086.708,195.8,562.5,78.03922,548.2427,0.905179,107.6,14.17445,3.90625,0.310905,0,0,0.2281098,0
240.88,23.13725,12.15686,87.8,29.8254,42.35294,1092.614,195.8,558.25,78.03922,523.5862,0.905179,107.6,14.17445,3.90625,0.340011,0,0,0.2494647,0
242.308,23.13725,12.15686,87.8,29.8254,41.96078,1086.708,188.6,546,74.5098,523.5862,0.905179,107.6,14.46975,3.90625,0.321489,0,0,0.2358752,0
243.429,23.52941,20.78431,87.8,29.8254,55.29412,1665.498,188.6,890.25,74.5098,835.4174,0.905179,107.6,16.53686,3.90625,0.29106,0,0,0.2135496,0
244.713,25.4902,13.33333,87.8,29.8254,44.70588,1246.17,188.6,719,74.5098,607.7081,0.90524,107.6,15.06035,3.90625,0.19845,1.864114,1.451802181,0.145602,12.8028
245.595,24.70588,12.94118,87.8,29.8254,42.35294,1178.251,188.6,661.5,74.5098,568.5479,0.905667,107.6,15.65095,3.90625,0.424683,1.864114,0,0.3115672,5.983021
246.733,25.4902,9.803922,87.8,29.8254,41.96078,1219.593,188.6,772.25,74.5098,603.357,0.9952455,107.6,19.48987,7.8125,0.390285,0.6213712,-1.092041125,0.2861963,2.171136
247.651,36.47059,19.21569,87.8,29.8254,47.05882,1777.712,188.6,1288.75,74.5098,884.7302,0.9889015,107.6,26.57709,7.8125,1.313739,1.864114,1.353750327,0.8766567,2.12639
248.708,35.29412,20,87.8,29.8254,43.13726,1792.477,188.6,1475.75,74.5098,910.837,0.9891455,107.6,25.69119,7.8125,1.080891,4.349598,2.351451277,0.7259046,5.99197
249.634,34.90196,20,87.8,29.8254,43.52941,1946.034,188.6,1820.75,74.5098,1198.012,0.9890235,107.6,28.05359,7.8125,1.467207,7.456454,3.355136069,0.9851035,7.569209
250.774,51.76471,25.88235,87.8,29.8254,77.64706,2923.48,188.6,1530.5,74.5098,1480.835,0.9907315,104,27.46299,12.5,2.172366,9.320568,1.635187719,1.458737,6.389477
251.713,54.5098,22.35294,87.8,29.8254,55.68628,2214.758,188.6,1447.25,74.5098,1034.119,0.993446,104,23.62408,12.5,2.181627,13.04879,3.970417465,1.46243,8.922678
252.786,33.33333,19.21569,87.8,29.8254,42.35294,1892.879,188.6,1480.5,70.98039,1054.424,0.9885355,104,27.16769,7.8125,1.431486,14.91291,1.737297297,0.9569594,15.58364
253.848,40.78431,23.13725,87.8,29.8254,62.35294,2403.75,188.6,1264.5,70.98039,1251.676,0.989176,104,26.28179,7.8125,1.136457,16.15565,1.170188324,0.7635041,21.15987
254.936,35.68628,16.07843,87.8,29.8254,41.56863,1633.015,188.6,1301,70.98039,791.9061,0.9894505,104,25.10059,7.8125,1.307124,17.39839,1.142224265,0.8775945,19.82509
256.029,32.94118,18.03922,87.8,29.8254,40.78431,1624.156,188.6,1356.5,70.98039,781.7534,0.9882,104,22.73818,7.8125,1.002834,18.64114,1.137008234,0.6731094,27.69407
257.182,30.58824,16.86275,87.8,29.8254,37.64706,1506.035,188.6,1400.75,70.98039,716.4865,0.987895,104,18.89926,7.8125,0.938007,19.26251,0.538915872,0.6303937,30.55631
258.356,17.64706,9.411765,87.8,29.8254,18.43137,885.903,188.6,1364.25,70.98039,459.7696,0.9952455,104,5.90602,7.8125,0.121716,19.88388,0.52927598,0.08182529,243.0041
259.612,10.19608,10.98039,87.8,29.8254,13.33333,885.903,188.6,1234.5,70.98039,468.4719,1.000003,104,5.610719,3.90625,0.21168,19.26251,-0.494721338,0.1412538,136.368
260.662,10.58823,11.37255,87.8,29.8254,13.72549,885.903,188.6,1182,70.98039,439.4644,1.000003,104,7.382525,3.90625,0.22491,17.39839,-1.775352381,0.1493681,116.48
261.817,19.21569,18.03922,87.8,29.8254,41.96078,1910.597,188.6,1451.5,70.98039,1093.585,0.9050265,104,26.57709,7.8125,0.510678,16.77702,-0.537982684,0.3391535,49.46734
262.969,52.54902,24.31373,87.8,29.8254,63.52941,2702.004,188.6,1561.75,70.98039,1361.904,0.9021595,104,26.57709,7.8125,1.964655,17.39839,0.539383681,1.441703,12.06795
264.21,56.47059,27.05882,87.8,29.8254,70.98039,2991.399,190.4,1658.75,67.84314,1460.53,0.98576,102.2,26.57709,7.8125,2.078433,19.88388,2.002812248,1.530042,12.99564
265.12,52.94118,25.4902,87.8,29.8254,64.31373,2663.615,190.4,1727.25,67.84314,1222.668,0.9887185,102.2,25.69119,7.8125,2.120769,21.74799,2.048472527,1.428805,15.22111
266.053,32.54902,16.47059,87.8,29.8254,35.29412,1464.693,190.4,1513.75,67.84314,646.8683,0.9888405,102.2,20.96637,7.8125,1.267434,23.6121,1.997974277,0.8513407,27.7352
267.217,30.58824,18.82353,87.8,29.8254,43.92157,1854.49,190.4,1359.25,67.84314,1124.042,0.9887795,102.2,27.46299,7.8125,0.96579,24.23348,0.533831615,0.6486451,37.36015
268.385,58.43137,27.45098,87.8,29.8254,87.84314,2923.48,190.4,1494.75,67.84314,1495.339,0.989115,100.4,29.5301,12.5,1.739745,24.85485,0.531994863,1.168522,21.27033
269.282,46.27451,24.70588,87.8,29.8254,48.23529,1875.161,190.4,1324,67.84314,831.0662,0.9917075,100.4,21.26167,12.5,2.012283,26.09759,1.385440357,1.351117,19.31557
270.365,23.52941,11.37255,87.8,29.8254,27.84314,1024.694,190.4,1323.75,67.84314,493.1283,0.992836,100.4,13.87915,7.8125,0.313551,27.34033,1.147497692,0.2099787,130.2053
271.31,24.31373,18.82353,87.8,29.8254,32.94118,1269.794,190.4,1350.25,67.84314,622.2119,0.991677,100.4,19.78517,7.8125,0.985635,27.34033,0,0.6593094,41.46814
272.893,26.66667,15.68627,87.8,29.8254,33.72549,1278.653,190.4,1363.75,67.84314,646.8683,0.990335,102.2,15.65095,7.8125,0.822906,27.34033,0,0.5511003,49.61045
273.964,16.07843,14.11765,87.8,29.8254,20,885.903,190.4,1341.75,67.84314,439.4644,0.9954285,102.2,9.744933,7.8125,0.23814,27.9617,0.580177404,0.1596985,175.0906
275.075,14.90196,13.33333,87.8,29.8254,18.82353,885.903,190.4,1336.75,74.5098,433.6628,0.9953065,102.2,15.65095,7.8125,0.480249,27.34033,-0.559288929,0.3204108,85.32901
275.86,24.31373,15.29412,87.8,29.8254,30.98039,1157.58,190.4,1348.75,74.5098,568.5479,0.9934765,102.2,19.19456,7.8125,0.781893,27.34033,0,0.5217244,52.40378
277.312,33.72549,25.09804,87.8,29.8254,59.60784,2604.555,190.4,1402.5,74.5098,1411.217,0.989786,102.2,29.5301,7.8125,1.766205,27.34033,0,1.180685,23.15632
278.159,47.45098,21.17647,87.8,29.8254,51.76471,1972.611,190.4,1435,74.5098,894.8828,0.992043,102.2,20.67107,7.8125,1.770174,29.20445,2.200850059,1.187751,24.58802
279.142,21.56863,12.54902,87.8,29.8254,23.92157,956.7753,190.4,1440.75,74.5098,558.3953,0.990457,102.2,24.80528,7.8125,0.365148,29.82582,0.632115972,0.2444495,122.0122
280.453,63.52941,31.37255,87.8,29.8254,88.23529,2988.446,190.4,1507.5,74.5098,1499.69,0.9898165,102.2,27.46299,7.8125,2.126061,29.82582,0,1.425577,20.92192
281.791,32.54902,15.68627,87.8,29.8254,32.15686,1139.862,190.4,1533,74.5098,474.2734,0.990213,100.4,9.744933,7.8125,0.904932,31.06856,0.928804185,0.6071723,51.16927
282.731,17.64706,16.07843,87.8,29.8254,24.31373,986.3054,190.4,1524.75,74.5098,488.7772,0.9953675,100.4,12.99324,7.8125,0.654885,31.68993,0.661031915,0.439225,72.14964
283.975,23.52941,16.86275,87.8,29.8254,30.19608,1195.969,190.4,1531.25,74.5098,603.357,0.991982,100.4,15.35565,7.8125,0.814968,31.06856,-0.499493569,0.5437607,57.13646
285.071,16.07843,9.411765,87.8,29.8254,11.76471,885.903,190.4,1495.75,74.5098,453.9681,0.995398,100.4,5.315418,7.8125,0.512001,31.68993,0.566943431,0.3427818,92.4493
286.641,10.58823,11.76471,87.8,29.8254,12.94118,885.903,190.4,1488.75,78.03922,429.3117,1.000003,102.2,27.46299,7.8125,0.272538,30.44719,-0.79155414,0.1818365,167.4427
287.55,41.17647,22.7451,87.8,29.8254,48.62745,2114.355,190.4,1509,78.03922,1034.119,0.9014275,102.2,25.39589,7.8125,1.629936,30.44719,0,1.08248,28.12726
288.548,32.15686,9.411765,87.8,29.8254,29.41176,956.7753,190.4,1505.75,78.03922,459.7696,0.900909,102.2,5.610719,3.90625,0.915516,31.06856,0.62261523,0.674506,46.06121
289.425,10.98039,11.76471,87.8,29.8254,13.33333,885.903,190.4,1428.5,78.03922,464.1208,1.000003,102.2,5.020117,3.90625,0.261954,30.44719,-0.708517674,0.1931056,157.6712
290.502,10.19608,11.76471,87.8,29.8254,12.94118,885.903,190.4,1335,78.03922,468.4719,1.000003,102.2,5.315418,3.90625,0.246078,29.82582,-0.576945218,0.1634263,182.5032
291.305,9.803922,11.37255,87.8,29.8254,12.94118,885.903,190.4,1229.75,78.03922,474.2734,1.000003,102.2,5.315418,3.90625,0.250047,27.34033,-3.095255293,0.1660622,164.6391
292.174,10.19608,11.37255,87.8,29.8254,13.33333,885.903,190.4,1140.25,78.03922,478.6245,1.000003,102.2,5.610719,3.90625,0.235494,24.85485,-2.860161105,0.1563972,158.9213
292.973,10.19608,10.98039,87.8,29.8254,14.11765,885.903,190.4,1044.25,78.03922,484.4261,1.000003,102.2,5.90602,3.90625,0.215649,22.36936,-3.110750939,0.1432177,156.1914
293.91,11.37255,11.37255,87.8,29.8254,14.5098,885.903,190.4,1201.5,78.03922,484.4261,1.000003,104,5.610719,3.90625,0.215649,19.26251,-3.315741729,0.1432177,134.4981
294.718,10.19608,10.98039,87.8,29.8254,14.11765,885.903,190.4,1041.25,78.03922,488.7772,1.000003,104,5.90602,3.90625,0.215649,16.77702,-3.076101485,0.1432177,117.1435
295.647,10.58823,10.98039,87.8,29.8254,15.29412,885.903,190.4,943.75,93.33334,449.617,1.000003,104,10.04023,7.8125,0.207711,14.29154,-2.675435953,0.1379459,103.6025
296.529,32.15686,23.52941,87.8,29.8254,62.35294,2548.448,190.4,1427.5,93.33334,1321.294,0.9033795,104,27.16769,7.8125,1.489698,13.67017,-0.704501134,0.9893441,13.8174
297.557,55.68628,26.27451,87.8,29.8254,69.01961,2734.487,190.4,1430.75,93.33334,1396.713,0.8999635,102.2,29.5301,12.5,1.943487,14.29154,0.604445525,1.428769,10.00269
298.423,79.60784,38.03922,87.8,29.8254,96.86275,3236.499,190.4,1562.25,93.33334,1579.461,0.9030745,102.2,28.9395,12.5,2.964843,16.77702,2.870069284,2.1879,7.668094
299.344,80.39216,43.52941,87.8,29.8254,98.82353,3363.478,190.4,1648,93.33334,1659.232,0.9951235,102.2,28.9395,12.5,3.415986,19.26251,2.698686211,2.512136,7.66778
300.326,80,49.41177,87.8,29.8254,99.60784,3762.135,190.4,1798.25,93.33334,1926.101,0.994971,102.2,29.2348,12.5,4.578903,21.74799,2.531038697,3.055872,7.116788
301.455,46.27451,20,87.8,29.8254,42.35294,1792.477,190.4,1697.75,93.33334,791.9061,0.9901215,96.8,15.94625,7.8125,1.735776,24.23348,2.2014969,1.158601,20.91615
302.334,18.82353,12.54902,87.8,29.8254,21.56863,885.903,190.4,1227.5,93.33334,459.7696,0.99308,96.8,7.973127,7.8125,0.261954,25.47622,1.413811149,0.1757063,144.9932
303.53,11.37255,10.98039,87.8,29.8254,17.2549,885.903,190.4,1196.75,93.33334,449.617,1.000003,96.8,5.90602,3.90625,0.292383,24.85485,-0.519540134,0.1955323,127.1138
304.812,10.58823,10.98039,87.8,29.8254,14.5098,885.903,190.4,1006,93.33334,464.1208,1.000003,96.8,6.201321,3.90625,0.215649,23.6121,-0.969383775,0.1432177,164.8687
306.13,10.58823,10.98039,87.8,29.8254,14.90196,885.903,190.4,1183.5,93.33334,474.2734,1.000003,100.4,5.90602,3.90625,0.215649,20.50525,-2.357245827,0.1432177,143.1754
307.375,10.58823,11.37255,87.8,29.8254,14.11765,885.903,190.4,1075.75,93.33334,478.6245,1.000003,100.4,5.90602,3.90625,0.227556,17.39839,-2.49546988,0.1511254,115.1255
308.28,10.58823,10.98039,87.8,29.8254,15.29412,885.903,190.4,947,93.33334,484.4261,1.000003,100.4,6.201321,3.90625,0.199773,14.91291,-2.74638674,0.132674,112.4026
309.121,11.37255,11.76471,87.8,29.8254,20.39216,885.903,190.4,852.25,93.33334,409.0064,1.000003,100.4,9.744933,3.90625,0.194481,13.04879,-2.216551724,0.1291595,101.0285
310.696,15.68627,13.72549,87.8,29.8254,29.41176,1048.319,190.4,800.75,93.33334,646.8683,0.905423,102.2,13.87915,3.90625,0.35721,11.80605,-0.78904127,0.2372317,49.76591
311.888,31.37255,14.90196,87.8,29.8254,49.80392,1588.719,190.4,825.25,93.33334,845.57,0.9034405,102.2,18.30866,3.90625,0.721035,4.97097,-5.734127517,0.528878,9.399086
312.83,30.58824,16.86275,87.8,29.8254,53.72549,2005.094,190.4,1235,93.33334,1044.272,0.903105,102.2,27.75829,7.8125,0.639009,1.242742,-3.957779193,0.4697406,2.645593
314.037,50.98039,25.4902,87.8,29.8254,60.78431,2501.199,190.4,1717.25,93.33334,1187.859,0.900177,102.2,27.16769,7.8125,1.8522,3.728227,2.059225352,1.362073,2.737172
315.18,52.54902,27.84314,87.8,29.8254,68.23529,3015.023,190.4,1531.25,93.33334,1489.538,0.991616,98.6,26.28179,7.8125,2.399922,8.699197,4.349055118,1.770598,4.913141
316.058,25.4902,9.411765,87.8,29.8254,22.7451,885.903,190.4,1077.75,93.33334,716.4865,0.9926835,98.6,8.85903,7.8125,0.953883,11.18468,2.830846241,0.6388549,17.50739
317.541,13.33333,12.15686,87.8,29.8254,24.70588,885.903,190.4,671,63.92157,439.4644,0.995703,98.6,13.87915,7.8125,0.551691,9.941939,-0.837991234,0.369093,26.93614
